ENROLLMENT_ID,PROBLEM,VIDEO,ACCESS1,WIKI,DISCUSSION,PAGE_CLOSE,NAVIGATE,LABLE
1281,31,36,137,3,62,73,47,0
1283,0,1,9,1,1,1,7,1
1284,2,9,28,0,0,13,5,0
1285,19,18,78,0,0,44,6,1
1287,68,1,162,3,45,53,65,0
1288,21,20,75,0,1,47,18,1
1289,234,108,331,1,115,120,43,0
1290,9,26,92,0,1,74,36,0
1292,59,7,165,4,25,5,47,0
1295,0,0,0,0,0,0,1,1
1296,9,0,37,1,4,1,11,0
1297,0,1,5,0,0,3,4,1
1299,23,48,153,0,0,88,25,0
1301,48,8,48,1,1,24,21,0
1303,14,26,64,0,1,48,34,1
1306,71,11,151,0,0,4,22,0
1308,27,18,32,2,2,28,18,0
1309,44,15,305,4,64,63,63,0
1310,11,21,65,2,2,41,22,0
1311,56,9,213,0,0,9,15,0
1312,1,0,65,0,0,15,13,0
1313,5,1,49,0,4,2,10,0
1315,191,44,144,1,9,38,14,0
1316,42,24,99,1,1,71,22,0
1318,21,1,77,3,22,10,37,0
1321,48,33,179,1,21,88,33,0
1322,16,3,41,1,0,6,19,0
1323,0,0,2,0,0,1,3,1
1328,8,11,21,0,0,2,3,1
1331,23,5,81,2,1,12,16,1
1337,21,11,92,1,43,12,15,0
1339,29,4,60,1,23,28,23,0
1340,103,47,155,0,23,46,34,0
1341,26,0,24,1,1,2,18,1
1342,0,1,4,0,0,3,4,1
1343,26,5,80,0,0,51,38,0
1344,0,15,56,1,0,40,16,0
1345,0,2,15,1,1,4,6,1
1348,0,0,0,0,0,0,1,1
1349,0,1,7,0,2,4,3,1
1350,13,15,92,1,83,45,21,0
1351,38,40,117,4,13,79,41,0
1352,23,27,101,0,10,56,25,0
1353,12,19,72,4,0,26,27,0
1357,36,47,155,6,9,87,47,0
1358,27,0,89,3,76,69,35,0
1363,14,22,67,0,7,37,24,0
1364,17,25,95,1,16,59,37,1
1365,104,14,67,0,0,31,12,0
1366,8,33,51,4,8,41,16,1
1367,0,1,14,0,0,2,8,0
1371,45,5,82,0,0,9,10,0
1372,72,4,125,1,0,16,28,0
1373,45,24,89,0,65,55,37,0
1376,12,10,53,0,0,20,8,1
1377,80,76,314,4,63,222,58,0
1378,0,15,20,1,0,17,12,0
1379,12,16,95,0,4,42,26,0
1380,0,3,18,0,0,4,4,1
1381,0,0,6,0,0,0,4,1
1386,10,20,112,1,4,63,34,1
1387,75,11,204,2,14,23,49,0
1389,17,2,62,4,5,11,20,0
1390,30,20,93,1,20,49,22,0
1391,49,30,112,1,3,52,35,0
1392,17,27,87,1,0,46,6,0
1393,6,11,36,7,7,24,14,0
1394,26,6,46,3,8,25,32,0
1397,25,17,100,0,0,59,21,0
1398,7,1,14,0,0,1,6,0
1399,27,40,115,1,3,82,49,0
1401,16,2,81,0,1,5,16,0
1402,0,1,1,0,0,1,2,1
1404,35,13,126,1,1,50,35,0
1405,21,33,130,4,6,19,29,0
1406,420,74,473,1,363,19,43,0
1407,16,0,31,1,9,0,13,0
1408,51,1,193,9,27,13,91,0
1409,63,27,102,0,2,64,17,0
1410,38,7,106,0,7,12,6,0
1412,0,1,4,0,0,2,7,1
1413,0,0,0,0,0,0,1,1
1414,75,32,71,0,3,53,5,0
1417,1,14,43,1,1,29,14,1
1418,0,0,0,0,0,0,1,1
1420,0,0,4,2,0,1,5,1
1422,29,32,101,2,46,65,36,0
1423,72,26,501,15,165,61,203,0
1424,19,30,72,1,6,53,31,0
1425,5,12,17,0,0,13,3,1
1427,25,3,81,0,0,7,11,1
1428,0,1,5,1,0,3,5,1
1429,232,78,394,0,17,148,18,0
1430,57,2,98,1,9,9,39,0
1431,0,0,0,0,0,0,8,1
1433,37,4,71,1,8,18,17,0
1437,40,27,88,0,0,40,33,0
1438,8,1,37,35,13,6,11,0
1440,49,9,88,1,0,7,8,1
1441,0,0,0,0,0,0,1,1
1442,19,11,72,2,3,23,25,0
1443,22,18,57,0,1,46,7,1
1444,0,0,4,0,0,3,1,1
1446,35,58,158,1,19,110,37,0
1450,50,47,191,13,35,72,53,0
1451,22,28,109,0,10,69,24,0
1452,1,17,33,0,1,25,10,1
1453,12,3,6,0,0,6,5,1
1454,13,2,11,5,5,8,38,0
1455,108,2,244,4,76,13,64,0
1456,0,0,6,0,0,0,13,1
1457,6,26,75,0,3,56,16,0
1458,6,3,24,1,0,1,23,0
1460,2,14,49,0,3,31,16,1
1462,0,1,12,0,0,1,7,1
1463,28,18,69,1,2,53,11,0
1464,10,4,13,0,0,5,4,1
1465,0,1,2,0,0,1,1,1
1466,14,31,68,0,0,51,29,0
1468,15,23,121,13,13,76,55,0
1469,8,12,61,0,0,15,10,0
1472,258,47,224,3,53,51,53,0
1473,66,38,202,3,294,97,70,0
1474,0,17,22,0,0,19,5,0
1476,24,11,137,0,1,41,46,0
1477,17,10,78,3,11,26,33,0
1478,20,31,88,0,2,55,22,0
1480,0,0,2,0,0,0,1,1
1481,35,2,157,3,112,2,38,0
1484,26,3,49,27,18,9,35,1
1485,34,26,82,0,1,54,21,0
1486,0,7,16,0,1,11,8,1
1488,0,0,0,0,0,0,3,1
1489,2,16,30,1,0,23,6,0
1490,0,23,57,0,0,27,4,1
1491,233,72,436,11,110,19,104,0
1493,10,8,82,1,20,26,31,0
1494,46,29,312,11,87,101,61,0
1495,5,10,106,0,16,33,45,1
1496,13,15,86,0,0,23,45,0
1497,3,15,51,0,0,13,4,0
1498,18,6,41,1,5,11,20,0
1499,8,37,74,0,0,65,46,0
1500,23,18,74,1,1,48,18,1
1501,39,13,132,1,2,28,25,0
1502,47,21,107,0,9,42,7,0
1503,2,12,45,3,4,26,22,1
1504,0,1,27,0,1,1,3,1
1506,8,10,58,0,0,11,20,0
1508,4,4,50,0,0,13,10,0
1509,44,22,271,0,33,79,53,0
1512,16,30,87,0,1,57,20,0
1513,27,42,142,1,8,77,23,0
1516,8,16,48,0,0,39,4,0
1518,0,1,21,0,0,2,8,0
1519,6,18,163,2,9,32,44,0
1520,86,13,216,1,57,12,66,0
1521,225,75,251,0,0,16,1,0
1522,0,4,15,0,0,11,4,1
1524,63,1,12,0,0,8,6,0
1525,36,40,60,0,3,54,11,0
1529,196,14,238,1,18,9,35,0
1530,11,11,42,1,8,29,6,0
1532,0,0,0,0,0,0,1,1
1533,0,0,0,0,0,0,1,1
1535,9,3,30,1,17,9,8,0
1536,0,0,0,0,0,0,1,1
1537,18,0,39,1,4,0,23,0
1538,0,0,0,0,0,0,2,1
1541,0,0,2,0,0,1,3,1
1542,55,35,68,1,30,1,12,0
1545,25,6,50,1,1,22,18,0
1546,18,2,125,0,2,15,32,1
1548,24,44,145,1,0,93,23,0
1549,0,0,0,0,0,0,2,1
1550,22,21,96,0,13,62,28,0
1551,27,23,87,1,0,52,19,0
1556,24,9,98,0,0,9,19,1
1557,27,23,91,0,0,48,8,0
1558,10,3,40,0,0,21,6,1
1561,42,23,72,3,57,48,25,0
1562,0,0,2,0,0,0,3,1
1564,14,8,100,0,14,11,25,0
1565,0,7,21,0,0,14,9,0
1567,10,2,18,2,2,3,15,1
1569,29,26,103,2,3,74,28,1
1572,18,2,44,1,1,3,12,1
1573,17,2,172,0,16,8,70,0
1575,61,19,85,0,1,46,14,1
1576,8,3,33,2,1,8,22,1
1578,29,2,131,2,10,8,38,1
1579,0,11,35,2,1,19,20,0
1581,31,22,91,3,15,70,28,0
1582,18,20,54,1,15,39,15,0
1583,2,1,15,0,0,1,5,1
1585,10,9,68,0,0,9,29,0
1587,0,0,22,0,0,6,14,1
1588,17,13,40,2,26,28,22,0
1592,10,11,48,0,0,20,8,1
1593,164,42,283,5,93,94,21,1
1594,69,18,135,0,0,27,19,1
1595,0,3,18,0,0,6,6,1
1597,0,0,0,0,0,0,3,1
1600,0,7,53,0,3,10,25,0
1601,0,2,15,1,3,4,16,1
1602,24,9,58,2,10,29,16,0
1604,29,27,106,0,22,48,21,0
1606,47,3,61,0,178,33,34,0
1607,0,1,3,0,0,2,1,1
1608,13,20,92,1,2,56,43,1
1609,20,6,77,1,28,12,36,0
1610,29,5,82,0,8,16,18,0
1612,20,4,24,0,5,15,29,0
1614,0,0,11,0,0,8,2,1
1615,17,25,104,1,1,36,36,0
1616,84,26,136,0,0,45,13,0
1617,0,2,5,0,2,1,7,1
1618,33,18,90,2,99,51,23,0
1620,42,12,83,2,9,51,25,0
1621,122,25,101,0,11,29,13,1
1622,66,16,330,0,12,31,31,0
1625,19,4,50,45,121,11,47,0
1627,19,0,110,1,40,2,44,1
1628,22,6,63,3,36,6,26,0
1629,0,4,9,0,0,5,3,0
1630,56,18,150,0,20,42,22,1
1631,58,1,50,1,1,5,23,0
1632,21,20,52,2,3,36,28,0
1633,10,15,137,0,0,19,4,0
1634,27,11,99,2,7,19,27,0
1637,166,43,194,2,5,49,24,0
1639,0,0,17,1,0,0,10,1
1640,57,51,101,0,0,77,4,0
1645,0,0,0,0,0,0,2,1
1647,10,56,102,0,0,75,22,0
1648,35,62,127,0,0,87,14,0
1649,4,27,79,0,3,44,11,0
1650,0,1,3,0,0,2,2,1
1651,93,62,175,0,9,58,13,0
1652,10,0,104,2,2,70,26,0
1653,0,0,4,0,0,1,2,1
1654,0,2,20,0,0,2,5,1
1657,14,17,107,0,0,59,12,0
1660,3,3,35,0,0,7,23,0
1662,11,10,69,1,7,34,48,1
1663,0,0,37,0,0,3,38,1
1668,4,10,25,0,0,12,5,0
1669,0,1,7,0,0,1,2,0
1672,0,0,0,0,0,0,1,1
1673,12,1,76,0,8,10,20,0
1674,0,1,22,0,1,1,6,1
1676,0,3,6,0,0,4,9,0
1677,88,83,170,0,0,124,21,0
1678,6,5,46,1,13,11,17,0
1679,4,6,38,0,0,8,11,0
1681,30,15,57,2,8,27,18,0
1685,0,0,0,0,0,0,1,1
1686,2,15,68,0,0,45,17,0
1687,8,8,70,0,41,18,8,1
1688,181,64,186,3,25,49,81,0
1690,23,7,36,3,0,2,31,0
1692,0,0,0,0,0,0,1,1
1694,12,19,65,0,0,28,8,0
1697,156,49,193,0,3,61,12,0
1698,4,3,22,0,0,10,6,0
1700,0,0,7,0,0,0,2,1
1701,18,2,35,1,21,1,10,0
1703,0,0,0,0,0,0,2,1
1705,92,59,130,0,54,39,26,0
1707,20,24,92,2,15,52,28,1
1708,91,28,109,1,4,38,13,1
1711,19,0,44,0,0,1,8,1
1713,15,10,100,0,0,5,21,0
1714,0,6,60,0,0,6,12,1
1715,2,3,18,1,3,12,25,0
1719,5,17,55,3,12,36,23,0
1720,11,3,117,0,1,5,8,0
1722,0,0,0,0,0,0,2,1
1724,0,0,0,0,0,0,1,1
1725,0,1,1,0,0,1,3,1
1728,0,0,0,0,0,0,1,1
1730,0,3,16,0,0,8,6,1
1731,8,35,145,1,1,64,9,1
1732,0,8,21,0,0,14,19,0
1733,4,14,59,0,0,32,11,1
1734,2,23,49,0,0,39,9,0
1735,11,16,55,0,0,35,20,0
1736,4,6,71,1,63,10,33,1
1738,6,2,52,0,2,5,14,1
1740,0,2,3,0,0,2,2,1
1745,40,10,47,0,0,28,8,0
1747,49,34,126,1,0,61,18,0
1749,0,0,22,0,0,4,28,0
1751,0,0,5,0,0,3,2,1
1752,46,87,187,3,18,144,42,0
1753,30,10,65,2,9,40,26,0
1754,6,15,134,0,1,37,28,0
1755,189,60,236,0,25,71,28,0
1756,39,20,61,2,10,27,28,1
1757,58,14,30,0,1,13,12,0
1758,12,11,22,0,26,17,22,0
1760,0,6,11,1,0,9,9,1
1763,0,0,4,0,0,3,2,1
1764,13,12,35,1,0,28,10,1
1767,34,3,94,3,24,9,40,0
1769,27,35,103,1,21,69,25,1
1770,0,0,9,0,0,2,3,1
1772,0,1,6,0,0,2,3,0
1776,0,2,9,0,0,4,3,1
1779,10,18,44,0,0,32,7,1
1780,0,1,99,0,0,12,6,0
1782,36,32,65,0,1,43,42,0
1783,13,0,110,1,5,3,64,1
1785,0,1,5,0,0,1,2,1
1788,40,15,82,0,6,38,12,0
1789,4,14,49,0,0,29,19,1
1790,0,30,50,1,1,28,15,1
1792,74,21,135,3,37,82,54,0
1793,0,1,27,0,1,3,9,1
1794,40,20,90,3,10,50,46,0
1795,25,2,87,14,62,1,34,0
1796,12,31,162,0,0,59,25,0
1799,10,22,52,1,3,39,11,1
1800,40,33,145,0,0,80,17,0
1801,0,2,19,2,19,4,10,1
1803,0,2,3,0,0,1,8,1
1804,47,44,229,5,177,103,72,0
1805,8,7,23,0,0,12,4,1
1806,0,1,2,0,0,1,2,1
1807,68,50,220,0,122,137,43,0
1811,0,5,15,0,0,8,5,1
1812,4,8,18,1,0,7,16,1
1813,0,3,7,0,0,3,2,1
1815,11,15,76,2,31,3,13,0
1816,0,0,0,0,0,0,1,1
1817,0,0,0,0,0,0,4,0
1818,6,17,58,0,5,23,24,1
1819,6,6,40,1,0,2,19,1
1821,0,1,7,0,0,4,2,1
1822,71,73,237,13,234,101,63,0
1823,0,3,8,0,0,5,6,1
1826,35,19,124,3,59,18,37,0
1827,84,58,233,2,180,112,49,0
1828,0,1,6,0,2,1,7,1
1829,8,7,45,0,0,16,8,1
1830,0,3,10,1,1,6,11,1
1831,0,0,0,0,0,0,1,1
1832,7,6,10,0,6,6,19,1
1833,0,1,2,0,0,1,2,1
1835,2,4,13,0,0,2,7,1
1838,0,3,6,0,0,4,3,1
1842,0,3,6,0,0,4,3,1
1844,0,10,21,0,2,16,11,1
1845,0,1,26,0,0,11,12,0
1849,0,0,0,0,0,0,1,1
1852,0,3,12,0,1,6,5,1
1856,52,71,262,5,130,109,82,0
1859,13,19,79,12,66,46,74,0
1861,73,106,382,12,196,197,90,0
1862,8,20,69,2,33,31,15,0
1863,46,47,127,5,44,56,36,1
1864,0,0,0,0,0,0,2,1
1865,2,10,27,0,0,13,5,0
1867,0,1,1,0,2,1,3,1
1869,0,0,0,0,0,0,1,1
1870,0,1,3,0,0,1,2,1
1871,0,2,5,0,0,3,2,0
1872,0,2,4,0,0,2,3,1
1873,0,5,24,1,0,12,14,1
1874,0,0,0,0,0,0,1,1
1875,0,0,5,0,0,0,6,1
1876,0,0,0,0,0,0,1,1
1878,6,15,42,0,4,17,6,1
1879,14,11,69,10,35,21,17,0
1880,0,11,15,0,0,13,3,0
1882,0,1,2,0,0,1,2,1
1883,0,1,2,0,0,1,2,1
1886,0,2,6,0,0,5,3,1
1888,0,5,17,0,0,11,10,0
1891,0,9,63,1,154,23,25,0
1893,0,3,5,0,0,4,2,0
1894,110,32,148,0,62,68,22,0
1895,0,0,0,0,0,0,1,1
1899,98,36,181,0,50,55,29,0
1901,0,0,0,0,0,0,2,1
1902,9,9,32,1,2,12,12,0
1903,40,68,186,2,121,68,48,0
1906,0,0,5,1,5,2,6,1
1909,0,0,0,0,0,0,1,1
1910,60,33,126,0,55,34,11,0
1911,0,0,0,0,0,0,3,1
1913,0,3,8,0,0,4,7,1
1915,0,0,0,0,0,0,1,1
1917,0,0,0,0,0,0,1,1
1918,0,0,0,0,0,0,1,1
1922,19,27,62,0,0,46,14,0
1923,73,46,182,1,17,71,37,0
1926,0,0,0,0,0,0,2,1
1928,8,4,18,2,9,9,7,1
1929,0,3,8,0,0,6,3,1
1931,43,92,230,4,71,150,13,0
1932,0,32,70,3,3,49,13,0
1933,34,46,150,3,29,86,33,0
1934,0,4,8,0,0,3,2,1
1936,2,7,26,0,3,12,2,1
1938,6,3,7,1,0,2,6,1
1939,0,2,3,1,0,2,7,1
1940,0,2,6,0,0,3,3,1
1941,0,1,3,0,0,1,2,1
1943,37,52,151,7,30,96,42,0
1945,0,3,12,0,0,7,20,1
1947,0,0,0,0,0,0,1,1
1948,0,6,10,0,2,6,5,1
1949,0,0,0,0,0,0,1,1
1950,0,2,5,1,0,2,4,1
1951,0,20,53,3,6,32,11,0
1952,0,3,5,0,0,4,2,1
1953,4,26,75,3,45,46,23,0
1956,4,0,107,1,1,36,27,0
1959,22,20,114,3,1,61,49,0
1960,0,4,23,0,0,9,23,1
1963,0,10,19,3,0,14,14,0
1964,70,88,239,8,91,139,80,0
1966,12,9,45,1,3,18,14,0
1967,3,48,185,0,49,100,59,0
1968,18,16,58,12,12,24,19,1
1970,252,69,390,2,142,108,55,1
1971,0,1,4,0,0,1,6,0
1973,11,9,33,0,0,20,4,0
1974,3,13,82,4,83,34,55,0
1975,10,7,49,1,18,18,21,1
1977,0,6,10,1,1,8,7,0
1979,24,9,33,0,0,18,8,0
1980,0,26,87,3,35,39,42,0
1981,0,83,184,0,1017,93,98,0
1983,1,3,16,6,16,6,12,1
1986,20,7,17,0,0,14,3,1
1989,16,6,37,0,0,17,10,0
1990,15,26,102,2,10,43,26,0
1991,18,26,152,2,63,99,37,0
1995,31,33,72,2,0,42,12,0
1996,0,2,3,0,0,2,2,0
1997,6,4,30,1,0,5,5,0
1998,34,20,46,7,48,24,32,0
2001,43,37,111,4,52,60,52,0
2003,22,19,104,64,63,40,50,0
2004,21,7,54,3,9,3,23,0
2005,27,30,82,16,108,54,22,0
2007,38,39,145,1,36,56,28,0
2008,0,12,40,0,0,15,10,1
2009,10,27,106,8,29,52,55,0
2010,18,10,44,0,12,22,8,1
2012,10,1,73,0,5,5,11,0
2019,103,94,485,104,1511,229,148,0
2020,40,27,84,2,2,39,17,0
2023,0,1,6,0,0,2,5,1
2025,0,1,2,0,0,1,2,1
2026,1,9,23,1,24,17,13,1
2028,35,0,60,0,18,39,13,0
2034,14,14,26,0,0,13,9,1
2037,23,12,59,1,3,34,28,0
2039,0,1,2,0,0,1,1,1
2040,4,16,52,6,8,24,18,1
2043,22,22,180,8,61,97,104,0
2045,20,0,35,0,1,16,9,1
2047,0,6,39,0,1,16,14,0
2048,0,2,6,0,0,2,2,1
2049,12,15,122,80,79,47,56,0
2050,0,0,11,0,0,5,8,1
2051,178,10,313,9,921,93,186,0
2052,8,11,40,0,4,21,16,1
2054,0,0,6,1,53,4,21,1
2055,4,18,36,5,19,26,18,0
2058,0,0,0,0,0,0,1,1
2059,34,42,154,6,95,74,45,0
2062,6,10,18,0,0,13,7,0
2063,23,15,71,3,39,40,33,0
2064,9,7,13,0,5,10,7,1
2065,15,38,108,21,39,55,34,0
2066,0,0,0,0,0,0,1,1
2067,9,11,37,3,47,13,22,0
2069,3,20,43,0,1,38,18,0
2070,99,22,228,1,29,14,26,0
2072,220,131,482,6,198,151,106,0
2074,17,28,59,0,2,28,13,0
2076,10,10,47,9,103,20,43,0
2077,6,9,21,1,5,15,11,1
2079,7,13,46,11,7,21,11,0
2081,105,120,327,0,23,124,22,1
2085,16,16,33,5,16,22,44,0
2086,0,25,104,7,116,56,63,0
2088,20,23,82,17,38,45,51,0
2089,13,10,37,12,15,16,25,1
2090,49,0,196,0,8,101,49,0
2092,11,16,73,0,5,32,16,1
2093,13,37,122,12,52,69,88,0
2094,12,11,34,5,3,21,23,0
2095,16,15,114,1,210,56,12,0
2097,14,27,77,48,109,33,51,0
2098,7,8,19,1,0,13,7,1
2099,181,78,308,2,41,131,81,0
2100,41,19,155,6,31,79,45,0
2102,0,0,0,1,4,0,6,1
2103,0,0,0,3,3,0,14,1
2104,104,112,326,5,68,108,44,0
2105,0,3,29,2,1,3,13,1
2107,1,14,53,1,1,21,13,0
2108,4,14,58,4,19,30,29,0
2109,91,56,275,2,81,104,50,0
2110,0,1,4,0,0,2,4,1
2113,0,0,5,2,2,3,9,1
2114,50,96,409,2,22,174,97,0
2116,0,13,24,6,2,14,8,1
2117,6,5,24,3,13,2,21,0
4221,14,50,131,15,38,63,25,0
4222,15,17,77,0,6,47,20,0
4223,0,2,6,0,0,1,2,1
4225,17,178,385,2,1930,115,91,0
4226,0,16,24,0,0,11,8,1
4227,18,3,107,2,49,2,24,0
4228,7,17,43,0,4,28,11,1
4230,14,24,83,0,7,61,17,0
4231,96,67,168,0,0,99,26,0
4232,86,89,228,2,17,96,21,1
4233,34,30,121,0,10,84,33,0
4234,31,12,41,0,8,7,11,1
4236,29,12,152,56,422,19,139,0
4237,54,1,76,0,2,9,33,0
4238,18,12,47,0,1,27,9,0
4241,201,60,257,1,4,73,48,0
4243,118,14,41,0,1,19,16,0
4244,16,6,17,1,4,3,11,1
4247,17,28,301,3,98,88,63,0
4249,39,52,222,52,572,113,196,0
4250,14,14,34,0,0,23,6,1
4253,37,34,131,3,167,55,64,0
4254,53,0,73,2,155,4,28,0
4255,30,29,134,0,0,22,10,0
4256,32,35,133,5,22,56,38,1
4258,16,15,24,0,0,18,14,1
4261,157,28,204,8,158,91,60,0
4266,214,3,255,7,124,57,59,0
4268,29,8,49,1,3,21,11,1
4270,22,6,50,0,13,12,9,1
4272,15,13,73,0,0,15,7,0
4273,20,8,93,2,34,14,46,1
4274,12,6,37,0,1,27,8,0
4276,94,56,142,4,4,73,39,0
4277,16,79,177,0,32,124,23,0
4278,28,24,59,0,3,37,15,0
4280,4,1,4,0,0,3,3,1
4283,0,1,2,0,1,1,1,1
4284,19,0,35,4,12,2,22,0
4286,11,9,45,0,0,19,7,0
4288,0,12,25,0,49,21,20,1
4290,0,5,15,3,2,10,20,1
4291,0,8,12,0,0,9,2,0
4292,0,3,43,0,16,12,15,1
4295,0,0,0,0,0,0,1,1
4296,64,5,64,0,1,43,8,1
4299,330,104,369,2,95,114,73,0
4300,62,83,289,3,7,99,41,0
4301,0,2,20,1,3,5,11,1
4302,23,3,66,0,6,5,8,0
4303,393,158,405,3,19,119,98,0
4304,190,60,363,2,17,17,65,0
4305,0,0,0,0,0,0,1,1
4306,42,51,105,1,11,51,41,1
4311,0,0,0,0,0,0,2,1
4313,28,12,722,1,0,30,48,1
4316,74,23,96,11,57,54,36,0
4317,269,47,204,5,139,62,38,0
4319,21,17,87,1,0,24,16,0
4321,237,66,335,0,19,53,37,0
4322,0,20,31,1,1,7,20,1
4323,0,0,35,1,1,3,12,1
4324,16,42,100,0,0,51,14,0
4325,393,42,333,4,141,124,61,0
4326,211,3,195,2,14,4,26,0
4327,39,5,52,1,4,21,11,0
4328,14,2,45,0,9,3,6,1
4329,0,1,1,0,1,1,6,1
4331,238,66,279,24,25,81,47,0
4332,0,0,12,1,1,6,7,1
4333,300,108,332,0,3,49,22,1
4334,0,4,9,0,0,4,5,1
4338,0,1,2,0,0,1,2,1
4340,42,4,90,1,1,5,26,0
4342,132,11,102,0,16,7,27,1
4344,12,0,44,0,0,7,18,1
4345,7,36,63,1,27,51,12,0
4348,6,32,51,1,1,15,10,1
4352,34,11,35,1,12,18,16,0
4353,16,71,323,2,66,30,97,0
4354,137,104,228,1,17,112,51,0
4355,265,92,441,0,59,29,139,1
4358,0,0,0,0,0,0,1,1
4359,131,82,155,0,9,29,6,0
4361,0,6,14,0,0,6,5,1
4364,0,1,2,0,0,1,2,1
4365,190,30,126,2,43,67,34,1
4366,68,46,294,1,78,152,41,0
4369,30,38,116,1,7,103,19,0
4373,242,97,311,3,64,118,46,0
4374,20,5,84,2,6,14,23,0
4375,46,143,594,5,234,305,126,0
4377,298,162,373,0,37,105,49,0
4378,0,0,2,0,0,0,3,1
4382,0,13,27,0,39,20,2,1
4383,19,25,63,1,1,51,35,1
4384,0,2,77,0,0,3,14,0
4386,0,26,43,1,4,36,8,0
4390,22,19,60,1,8,50,14,0
4391,408,23,204,1,29,6,37,0
4392,0,1,91,0,4,3,23,0
4393,60,15,42,0,5,9,4,1
4394,38,31,126,1,63,42,22,0
4395,14,9,23,1,1,15,19,1
4396,49,2,197,7,32,10,51,0
4397,21,34,121,0,0,68,20,0
4401,2,4,50,1,1,4,10,1
4402,7,0,8,1,26,4,13,1
4404,17,2,36,0,9,2,5,1
4405,295,47,368,3,85,114,45,0
4406,29,17,67,1,14,38,26,0
4407,1,3,7,2,2,4,6,1
4408,0,15,50,0,0,15,7,0
4409,44,59,101,0,0,54,9,1
4410,8,69,101,1,4,81,12,0
4414,385,87,686,6,81,70,146,1
4415,27,30,118,0,0,76,15,0
4416,58,0,28,0,0,0,2,1
4418,34,5,49,18,4,4,28,0
4419,0,4,20,0,0,11,14,1
4420,51,15,127,2,34,3,29,0
4422,2,3,29,1,0,6,10,1
4423,341,64,276,3,0,11,40,0
4425,5,10,27,3,0,17,6,1
4426,43,52,172,55,127,120,73,0
4428,0,13,35,2,1,22,16,1
4430,0,1,6,0,8,3,10,1
4431,12,0,54,1,2,3,13,0
4432,48,17,53,4,7,33,21,0
4435,113,15,168,1,38,48,38,0
4437,26,66,121,0,0,93,22,0
4439,122,48,345,0,4,41,37,0
4440,240,27,169,0,150,66,36,0
4441,19,67,115,1,6,67,16,0
4443,0,2,11,0,0,2,6,1
4444,60,34,174,3,26,66,34,0
4447,21,19,63,0,0,38,20,0
4448,0,0,3,0,0,0,1,0
4449,292,31,250,1,24,15,68,0
4450,34,14,72,0,3,65,13,0
4451,0,0,0,0,0,0,2,1
4453,48,2,103,4,52,8,79,0
4454,120,5,89,1,28,15,52,1
4456,175,53,116,1,46,26,29,0
4457,0,0,0,0,0,0,1,1
4459,42,12,77,2,7,21,34,0
4461,0,46,139,5,76,87,40,0
4462,228,68,256,1,43,89,31,0
4466,48,58,97,1,4,77,51,0
4468,2,0,97,3,1,3,22,0
4469,116,40,103,1,0,60,37,0
4470,12,37,53,0,0,45,9,1
4472,0,0,0,0,0,0,2,1
4473,0,0,0,0,0,0,1,1
4474,0,17,25,0,3,20,3,1
4475,280,151,424,2,287,107,62,0
4476,6,13,18,1,9,16,9,1
4477,277,101,384,3,152,95,46,0
4479,29,27,119,3,137,49,42,1
4481,240,100,412,39,141,156,200,0
4482,42,2,38,1,0,24,17,0
4483,77,9,133,1,29,39,23,0
4486,69,24,60,0,8,32,15,1
4487,0,7,9,0,0,8,6,1
4489,24,29,100,0,0,72,14,0
4493,8,33,54,0,6,41,8,0
4495,27,15,73,1,19,27,11,1
4496,283,152,491,15,130,127,67,0
4498,0,95,198,5,86,153,85,0
4499,14,8,27,0,3,15,8,0
4500,0,0,0,0,0,0,5,1
4506,221,10,335,9,238,37,156,0
4507,65,26,252,6,120,123,126,0
4508,33,28,136,0,36,91,72,0
4509,0,0,7,0,0,3,7,1
4511,40,16,65,0,5,30,25,1
4512,0,6,13,0,0,8,6,1
4516,22,7,53,2,13,30,27,0
4521,24,31,103,0,17,16,5,1
4524,198,8,150,3,68,29,71,1
4525,13,17,207,0,258,126,85,0
4527,62,21,75,0,5,1,3,1
4528,0,6,28,0,7,7,4,1
4530,15,3,79,0,17,11,17,0
4531,0,1,2,0,1,1,3,1
4532,21,2,97,0,3,12,24,0
4533,74,68,134,0,2,71,11,0
4534,36,22,143,2,3,42,21,0
4536,0,0,1,0,0,1,6,1
4538,0,1,2,0,1,1,2,1
4539,0,14,20,1,2,16,12,1
4542,15,1,26,1,4,19,14,1
4543,0,0,0,0,0,0,2,1
4544,84,59,118,4,21,80,30,1
4545,0,26,43,0,0,34,11,0
4546,21,10,15,0,0,13,9,1
4547,0,0,0,0,0,0,10,0
4548,36,16,144,11,53,50,86,0
4550,104,43,128,74,38,83,81,0
4552,77,67,222,0,5,105,50,0
4553,43,82,122,2,10,100,32,0
4555,3,0,13,1,0,0,5,1
4556,0,1,3,0,0,1,1,1
4559,43,16,66,0,0,1,6,1
4560,0,0,38,3,1,27,14,1
4561,150,39,156,1,131,37,10,0
4564,22,15,37,0,4,25,9,0
4565,33,39,141,35,143,87,70,0
4566,16,24,58,16,12,40,35,0
4568,0,0,0,0,0,0,1,1
4570,0,1,41,0,2,2,5,1
4571,142,8,122,7,424,17,83,0
4574,0,2,35,0,0,2,6,1
4575,0,23,89,0,3,24,25,0
4578,5,0,24,0,0,10,2,0
4579,275,109,405,6,159,151,53,0
4581,0,9,22,0,0,10,3,1
4582,289,47,231,5,63,12,41,0
4583,20,41,120,1,23,100,22,0
